,REGISTRATION_DATE,REGISTRATION_COUNTRY,PURCHASE_COUNT,PURCHASE_COUNT_DELIVERY,PURCHASE_COUNT_TAKEAWAY,FIRST_PURCHASE_DAY,LAST_PURCHASE_DAY,USER_ID,BREAKFAST_PURCHASES,LUNCH_PURCHASES,EVENING_PURCHASES,DINNER_PURCHASES,LATE_NIGHT_PURCHASES,TOTAL_PURCHASES_EUR,DISTINCT_PURCHASE_VENUE_COUNT,MIN_PURCHASE_VALUE_EUR,MAX_PURCHASE_VALUE_EUR,AVG_PURCHASE_VALUE_EUR,PREFERRED_DEVICE,IOS_PURCHASES,WEB_PURCHASES,ANDROID_PURCHASES,PREFERRED_RESTAURANT_TYPES,USER_HAS_VALID_PAYMENT_METHOD,MOST_COMMON_HOUR_OF_THE_DAY_TO_PURCHASE,MOST_COMMON_WEEKDAY_TO_PURCHASE,AVG_DAYS_BETWEEN_PURCHASES,MEDIAN_DAYS_BETWEEN_PURCHASES,AVERAGE_DELIVERY_DISTANCE_KMS,GENERAL_MERCHANDISE,GROCERY,PET_SUPPLIES,RESTAURANT,RETAIL_STORE
6060,2019-09-08 00:00:00.000,DNK,20,20.0,0.0,2019-09-09 00:00:00.000,2020-07-19 00:00:00.000,6061,0.0,2.0,0.0,18.0,0.0,547.492,8.0,16.224,62.992,27.324,web,0.0,20.0,0.0,"[
  ""italian"",
  ""mexican"",
  ""japanese"",
  ""american""
]",True,4.0,2.0,17.0,10.0,8.847,0,0,0,10,10
6061,2019-09-08 00:00:00.000,DNK,16,16.0,0.0,2019-09-08 00:00:00.000,2020-10-13 00:00:00.000,6062,0.0,1.0,0.0,15.0,0.0,609.224,10.0,19.266,91.44,38.456,ios,16.0,0.0,0.0,"[
  ""italian"",
  ""american""
]",False,7.0,5.0,27.0,12.0,2.274,0,0,0,8,8
6062,2019-09-08 00:00:00.000,DNK,2,1.0,1.0,2019-09-08 00:00:00.000,2020-09-05 00:00:00.000,6063,0.0,0.0,1.0,1.0,0.0,41.492,2.0,14.196,27.432,21.252,web,1.0,1.0,0.0,,True,0.0,2.0,363.0,363.0,9.061,0,0,0,2,0
6063,2019-09-08 00:00:00.000,CHE,0,,,,,6064,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6064,2019-09-08 00:00:00.000,DNK,32,31.0,1.0,2019-10-27 00:00:00.000,2020-10-31 00:00:00.000,6065,0.0,17.0,1.0,14.0,0.0,941.16,10.0,13.182,70.104,29.348,ios,31.0,1.0,0.0,,True,12.0,3.0,12.0,7.0,4.31,0,0,0,16,16
6065,2019-09-08 00:00:00.000,DNK,11,11.0,0.0,2019-09-10 00:00:00.000,2020-08-28 00:00:00.000,6066,0.0,4.0,0.0,7.0,0.0,427.064,6.0,24.336,53.848,38.456,android,0.0,0.0,11.0,,True,13.0,6.0,35.0,21.0,1.638,1,5,0,5,0
6066,2019-09-08 00:00:00.000,DNK,0,,,,,6067,,,,,,,,,,,web,,,,,False,,,,,,0,0,0,0,0
6067,2019-09-08 00:00:00.000,GRC,5,5.0,0.0,2019-09-08 00:00:00.000,2019-09-10 00:00:00.000,6068,1.0,0.0,2.0,2.0,0.0,93.104,5.0,13.182,27.432,18.216,android,0.0,0.0,5.0,,False,1.0,5.0,1.0,1.0,6.891,0,0,0,5,0
6068,2019-09-08 00:00:00.000,FIN,4,4.0,0.0,2019-09-08 00:00:00.000,2019-11-23 00:00:00.000,6069,0.0,3.0,0.0,1.0,0.0,134.596,2.0,28.392,39.624,33.396,android,0.0,0.0,4.0,"[
  ""middle eastern""
]",True,12.0,4.0,25.0,3.0,10.037,0,0,0,4,0
6069,2019-09-08 00:00:00.000,GBR,0,,,,,6070,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6070,2019-09-08 00:00:00.000,FIN,1,1.0,0.0,2020-05-19 00:00:00.000,2020-05-19 00:00:00.000,6071,0.0,0.0,0.0,1.0,0.0,22.264,1.0,22.308,22.352,22.264,android,0.0,0.0,1.0,,True,10.0,1.0,,,4.072,0,0,0,1,0
6071,2019-09-08 00:00:00.000,DNK,10,10.0,0.0,2019-09-08 00:00:00.000,2020-09-11 00:00:00.000,6072,0.0,0.0,0.0,10.0,0.0,327.888,6.0,22.308,51.816,32.384,ios,2.0,1.0,7.0,,True,10.0,4.0,41.0,24.0,5.0,0,0,0,5,5
6072,2019-09-08 00:00:00.000,DNK,6,6.0,0.0,2019-09-08 00:00:00.000,2020-10-02 00:00:00.000,6073,0.0,0.0,0.0,6.0,0.0,233.772,3.0,22.308,57.912,38.456,web,0.0,6.0,0.0,,True,2.0,2.0,78.0,76.0,11.28,0,0,0,3,3
6073,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6074,0.0,0.0,0.0,1.0,0.0,51.612,1.0,51.714,51.816,51.612,web,0.0,1.0,0.0,,True,0.0,1.0,,,10.406,0,0,0,1,0
6074,2019-09-08 00:00:00.000,GRC,10,7.0,3.0,2019-12-12 00:00:00.000,2020-10-31 00:00:00.000,6075,0.0,0.0,3.0,7.0,0.0,126.5,5.0,6.084,31.496,12.144,ios,10.0,0.0,0.0,,True,14.0,5.0,36.0,10.0,2.675,0,0,0,5,5
6075,2019-09-08 00:00:00.000,DNK,5,3.0,2.0,2019-09-08 00:00:00.000,2020-10-07 00:00:00.000,6076,0.0,3.0,0.0,2.0,0.0,278.3,4.0,22.308,108.712,55.66,ios,5.0,0.0,0.0,,False,13.0,5.0,99.0,60.0,5.935,0,0,0,5,0
6076,2019-09-08 00:00:00.000,FIN,0,,,,,6077,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6077,2019-09-08 00:00:00.000,DNK,10,9.0,1.0,2019-09-08 00:00:00.000,2020-10-27 00:00:00.000,6078,0.0,1.0,0.0,9.0,0.0,333.96,3.0,16.224,44.704,33.396,ios,10.0,0.0,0.0,"[
  ""thai""
]",False,8.0,4.0,46.0,25.0,1.658,0,0,0,5,5
6078,2019-09-08 00:00:00.000,DNK,2,2.0,0.0,2019-09-08 00:00:00.000,2020-04-25 00:00:00.000,6079,0.0,0.0,0.0,2.0,0.0,116.38,2.0,44.616,72.136,58.696,ios,2.0,0.0,0.0,,False,12.0,7.0,230.0,230.0,4.671,0,0,0,2,0
6079,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6080,0.0,0.0,0.0,1.0,0.0,14.168,1.0,14.196,14.224,14.168,web,0.0,1.0,0.0,,True,16.0,1.0,,,2.316,0,0,0,1,0
6080,2019-09-08 00:00:00.000,DNK,0,,,,,6081,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6081,2019-09-08 00:00:00.000,FIN,0,,,,,6082,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6082,2019-09-08 00:00:00.000,GRC,0,,,,,6083,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6083,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6084,0.0,0.0,0.0,1.0,0.0,30.36,1.0,30.42,30.48,30.36,ios,1.0,0.0,0.0,,False,13.0,6.0,,,6.71,0,0,0,1,0
6084,2019-09-08 00:00:00.000,FIN,0,,,,,6085,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6085,2019-09-08 00:00:00.000,FIN,2,2.0,0.0,2020-04-16 00:00:00.000,2020-09-16 00:00:00.000,6086,0.0,2.0,0.0,0.0,0.0,77.924,2.0,38.532,39.624,38.456,android,0.0,0.0,2.0,"[
  ""american""
]",False,17.0,5.0,153.0,153.0,8.728,0,0,0,2,0
6086,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2020-10-25 00:00:00.000,2020-10-25 00:00:00.000,6087,0.0,1.0,0.0,0.0,0.0,22.264,1.0,22.308,22.352,22.264,ios,1.0,0.0,0.0,,False,11.0,6.0,,,6.147,0,0,0,1,0
6087,2019-09-08 00:00:00.000,DNK,9,9.0,0.0,2019-10-07 00:00:00.000,2019-11-25 00:00:00.000,6088,0.0,2.0,1.0,6.0,0.0,171.028,7.0,10.14,36.576,19.228,web,0.0,9.0,0.0,,True,22.0,6.0,6.0,5.0,0.181,1,4,0,4,0
6088,2019-09-08 00:00:00.000,FIN,0,,,,,6089,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6089,2019-09-08 00:00:00.000,DNK,3,2.0,1.0,2019-11-20 00:00:00.000,2020-06-06 00:00:00.000,6090,1.0,0.0,0.0,2.0,0.0,120.428,3.0,19.266,73.152,40.48,ios,3.0,0.0,0.0,,False,20.0,2.0,100.0,100.0,11.213,0,0,0,3,0
6090,2019-09-08 00:00:00.000,GRC,3,3.0,0.0,2020-07-04 00:00:00.000,2020-09-18 00:00:00.000,6091,0.0,0.0,0.0,3.0,0.0,49.588,3.0,5.07,30.48,16.192,android,0.0,0.0,3.0,,True,21.0,2.0,38.0,38.0,1.797,0,0,0,3,0
6091,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6092,0.0,0.0,0.0,1.0,0.0,18.216,1.0,18.252,18.288,18.216,web,0.0,1.0,0.0,,True,15.0,4.0,,,2.903,0,0,0,1,0
6092,2019-09-08 00:00:00.000,DNK,0,,,,,6093,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6093,2019-09-08 00:00:00.000,DNK,15,14.0,1.0,2019-09-08 00:00:00.000,2020-10-14 00:00:00.000,6094,0.0,12.0,0.0,3.0,0.0,340.032,3.0,16.224,37.592,22.264,web,1.0,14.0,0.0,,True,10.0,3.0,29.0,15.0,1.977,1,7,0,7,0
6094,2019-09-08 00:00:00.000,DNK,4,4.0,0.0,2019-09-08 00:00:00.000,2020-04-21 00:00:00.000,6095,0.0,1.0,0.0,3.0,0.0,138.644,4.0,15.21,49.784,34.408,ios,4.0,0.0,0.0,,False,1.0,6.0,75.0,52.0,8.301,0,0,0,4,0
6095,2019-09-08 00:00:00.000,ITA,0,,,,,6096,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6096,2019-09-08 00:00:00.000,PRT,0,,,,,6097,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6097,2019-09-08 00:00:00.000,FIN,0,,,,,6098,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6098,2019-09-08 00:00:00.000,FIN,0,,,,,6099,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6099,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6100,0.0,0.0,0.0,1.0,0.0,37.444,1.0,37.518,37.592,37.444,ios,1.0,0.0,0.0,,False,2.0,7.0,,,3.485,0,0,0,1,0
6100,2019-09-08 00:00:00.000,FIN,22,16.0,6.0,2019-09-13 00:00:00.000,2020-10-30 00:00:00.000,6101,0.0,15.0,0.0,7.0,0.0,608.212,7.0,10.14,54.864,27.324,ios,22.0,0.0,0.0,"[
  ""middle eastern""
]",False,11.0,7.0,20.0,7.0,3.776,0,0,0,11,11
6101,2019-09-08 00:00:00.000,FIN,3,3.0,0.0,2019-10-28 00:00:00.000,2020-06-09 00:00:00.000,6102,0.0,1.0,0.0,2.0,0.0,60.72,3.0,15.21,24.384,20.24,android,2.0,0.0,1.0,,True,17.0,7.0,113.0,113.0,8.217,0,0,0,3,0
6102,2019-09-08 00:00:00.000,DNK,7,7.0,0.0,2020-04-07 00:00:00.000,2020-10-30 00:00:00.000,6103,0.0,1.0,1.0,5.0,0.0,233.772,5.0,24.336,53.848,33.396,ios,7.0,0.0,0.0,"[
  ""american""
]",True,22.0,6.0,34.0,34.0,3.91,1,3,0,3,0
6103,2019-09-08 00:00:00.000,GRC,1,1.0,0.0,2020-09-26 00:00:00.000,2020-09-26 00:00:00.000,6104,0.0,1.0,0.0,0.0,0.0,8.096,1.0,8.112,8.128,8.096,android,0.0,0.0,1.0,,True,16.0,4.0,,,8.561,0,0,0,1,0
6104,2019-09-08 00:00:00.000,DNK,0,,,,,6105,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6105,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6106,0.0,0.0,0.0,1.0,0.0,36.432,1.0,36.504,36.576,36.432,web,0.0,1.0,0.0,,True,21.0,6.0,,,8.626,0,0,0,1,0
6106,2019-09-08 00:00:00.000,DNK,0,,,,,6107,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6107,2019-09-08 00:00:00.000,FIN,0,,,,,6108,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6108,2019-09-08 00:00:00.000,FIN,2,1.0,1.0,2019-09-26 00:00:00.000,2019-10-30 00:00:00.000,6109,0.0,2.0,0.0,0.0,0.0,44.528,2.0,13.182,31.496,22.264,ios,2.0,0.0,0.0,,False,0.0,4.0,34.0,34.0,2.197,0,0,0,2,0
6109,2019-09-08 00:00:00.000,DNK,3,0.0,3.0,2020-06-05 00:00:00.000,2020-07-10 00:00:00.000,6110,0.0,0.0,0.0,3.0,0.0,49.588,2.0,10.14,21.336,16.192,web,3.0,0.0,0.0,,False,1.0,7.0,18.0,18.0,2.571,0,0,0,3,0
6110,2019-09-08 00:00:00.000,DNK,10,7.0,3.0,2019-09-08 00:00:00.000,2020-10-24 00:00:00.000,6111,0.0,5.0,0.0,5.0,0.0,187.22,4.0,11.154,36.576,19.228,web,0.0,1.0,9.0,"[
  ""italian"",
  ""mexican"",
  ""american""
]",True,13.0,5.0,46.0,35.0,3.614,0,0,0,5,5
6111,2019-09-08 00:00:00.000,DNK,0,,,,,6112,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6112,2019-09-08 00:00:00.000,DNK,3,3.0,0.0,2019-09-08 00:00:00.000,2020-10-04 00:00:00.000,6113,0.0,0.0,0.0,3.0,0.0,67.804,2.0,19.266,27.432,22.264,ios,3.0,0.0,0.0,,True,17.0,7.0,196.0,196.0,11.347,0,0,0,3,0
6113,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6114,0.0,0.0,0.0,1.0,0.0,75.9,1.0,76.05,76.2,75.9,android,0.0,0.0,1.0,,False,12.0,1.0,,,6.947,0,0,0,1,0
6114,2019-09-08 00:00:00.000,DNK,4,3.0,1.0,2019-09-08 00:00:00.000,2020-10-18 00:00:00.000,6115,0.0,0.0,0.0,4.0,0.0,135.608,2.0,4.056,49.784,33.396,ios,4.0,0.0,0.0,,False,23.0,2.0,135.0,103.0,0.972,0,0,0,4,0
6115,2019-09-08 00:00:00.000,FRA,0,,,,,6116,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6116,2019-09-08 00:00:00.000,GRC,1,1.0,0.0,2020-09-24 00:00:00.000,2020-09-24 00:00:00.000,6117,0.0,1.0,0.0,0.0,0.0,6.072,1.0,6.084,6.096,6.072,ios,1.0,0.0,0.0,,False,7.0,4.0,,,10.763,0,0,0,1,0
6117,2019-09-08 00:00:00.000,FIN,5,4.0,1.0,2019-09-09 00:00:00.000,2020-08-19 00:00:00.000,6118,0.0,3.0,0.0,2.0,0.0,150.788,4.0,14.196,67.056,30.36,ios,5.0,0.0,0.0,,True,2.0,3.0,86.0,76.0,11.671,0,0,0,5,0
6118,2019-09-08 00:00:00.000,GRC,0,,,,,6119,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6119,2019-09-08 00:00:00.000,FIN,0,,,,,6120,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6120,2019-09-08 00:00:00.000,DNK,3,0.0,3.0,2019-09-15 00:00:00.000,2019-10-06 00:00:00.000,6121,0.0,0.0,0.0,3.0,0.0,29.348,2.0,7.098,14.224,10.12,android,0.0,0.0,3.0,"[
  ""american""
]",False,11.0,1.0,11.0,11.0,8.214,0,0,0,3,0
6121,2019-09-08 00:00:00.000,GRC,0,,,,,6122,,,,,,,,,,,web,,,,,False,,,,,,0,0,0,0,0
6122,2019-09-08 00:00:00.000,FIN,8,8.0,0.0,2019-09-08 00:00:00.000,2020-10-06 00:00:00.000,6123,0.0,2.0,2.0,4.0,0.0,162.932,3.0,15.21,30.48,20.24,android,0.0,0.0,8.0,"[
  ""american"",
  ""italian""
]",True,21.0,3.0,56.0,56.0,4.885,0,0,0,4,4
6123,2019-09-08 00:00:00.000,FIN,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6124,0.0,0.0,0.0,1.0,0.0,21.252,1.0,21.294,21.336,21.252,android,0.0,0.0,1.0,,False,0.0,6.0,,,1.74,0,0,0,1,0
6124,2019-09-08 00:00:00.000,DNK,2,2.0,0.0,2019-09-08 00:00:00.000,2020-03-28 00:00:00.000,6125,0.0,0.0,0.0,2.0,0.0,63.756,2.0,27.378,36.576,31.372,web,0.0,2.0,0.0,"[
  ""japanese""
]",True,9.0,5.0,202.0,202.0,7.548,0,0,0,2,0
6125,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6126,0.0,0.0,0.0,1.0,0.0,33.396,1.0,33.462,33.528,33.396,ios,1.0,0.0,0.0,,False,16.0,2.0,,,6.202,0,0,0,1,0
6126,2019-09-08 00:00:00.000,GRC,3,3.0,0.0,2020-02-07 00:00:00.000,2020-03-30 00:00:00.000,6127,0.0,0.0,3.0,0.0,0.0,27.324,3.0,8.112,12.192,9.108,android,0.0,0.0,3.0,,True,2.0,4.0,26.0,26.0,2.361,0,0,0,3,0
6127,2019-09-08 00:00:00.000,FIN,2,2.0,0.0,2019-09-08 00:00:00.000,2020-06-19 00:00:00.000,6128,0.0,1.0,1.0,0.0,0.0,47.564,2.0,19.266,28.448,23.276,ios,2.0,0.0,0.0,,True,10.0,4.0,285.0,285.0,8.965,0,0,0,2,0
6128,2019-09-08 00:00:00.000,GRC,0,,,,,6129,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6129,2019-09-08 00:00:00.000,FIN,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6130,0.0,0.0,1.0,0.0,0.0,22.264,1.0,22.308,22.352,22.264,ios,1.0,0.0,0.0,,True,20.0,3.0,,,9.98,0,0,0,1,0
6130,2019-09-08 00:00:00.000,FIN,25,20.0,5.0,2019-11-09 00:00:00.000,2020-10-30 00:00:00.000,6131,0.0,14.0,0.0,11.0,0.0,1381.38,14.0,15.21,301.752,55.66,ios,25.0,0.0,0.0,"[
  ""japanese""
]",True,4.0,4.0,15.0,10.0,9.818,1,12,0,12,0
6131,2019-09-08 00:00:00.000,DNK,32,32.0,0.0,2020-03-20 00:00:00.000,2020-10-30 00:00:00.000,6132,1.0,13.0,0.0,17.0,0.0,1003.904,15.0,20.28,62.992,31.372,android,0.0,0.0,32.0,"[
  ""italian"",
  ""vietnamese"",
  ""american""
]",True,1.0,2.0,7.0,3.0,2.323,0,0,0,16,16
6132,2019-09-08 00:00:00.000,FIN,0,,,,,6133,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6133,2019-09-08 00:00:00.000,FIN,2,2.0,0.0,2019-09-08 00:00:00.000,2019-09-24 00:00:00.000,6134,0.0,0.0,1.0,1.0,0.0,76.912,1.0,37.518,39.624,38.456,ios,2.0,0.0,0.0,,True,1.0,3.0,16.0,16.0,4.26,0,0,0,2,0
6134,2019-09-08 00:00:00.000,GRC,0,,,,,6135,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6135,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6136,0.0,0.0,0.0,1.0,0.0,32.384,1.0,32.448,32.512,32.384,web,0.0,1.0,0.0,,True,18.0,5.0,,,5.86,0,0,0,1,0
6136,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6137,0.0,0.0,0.0,1.0,0.0,25.3,1.0,25.35,25.4,25.3,ios,1.0,0.0,0.0,,False,14.0,5.0,,,1.199,0,0,0,1,0
6137,2019-09-08 00:00:00.000,DNK,4,4.0,0.0,2020-05-09 00:00:00.000,2020-09-27 00:00:00.000,6138,0.0,1.0,0.0,3.0,0.0,115.368,4.0,24.336,31.496,29.348,android,0.0,0.0,4.0,,True,1.0,5.0,47.0,55.0,7.264,0,0,0,4,0
6138,2019-09-08 00:00:00.000,DNK,10,7.0,3.0,2019-11-06 00:00:00.000,2020-10-18 00:00:00.000,6139,0.0,5.0,0.0,5.0,0.0,216.568,9.0,11.154,47.752,21.252,ios,8.0,2.0,0.0,"[
  ""hawaiian""
]",True,1.0,7.0,39.0,13.0,5.229,0,0,0,5,5
6139,2019-09-08 00:00:00.000,FIN,0,,,,,6140,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6140,2019-09-08 00:00:00.000,GRC,1,1.0,0.0,2020-04-13 00:00:00.000,2020-04-13 00:00:00.000,6141,0.0,0.0,1.0,0.0,0.0,6.072,1.0,6.084,6.096,6.072,android,0.0,0.0,1.0,,True,1.0,2.0,,,4.391,0,0,0,1,0
6141,2019-09-08 00:00:00.000,FIN,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6142,0.0,0.0,1.0,0.0,0.0,82.984,1.0,83.148,83.312,82.984,android,0.0,0.0,1.0,,False,21.0,4.0,,,6.78,0,0,0,1,0
6142,2019-09-08 00:00:00.000,GRC,15,15.0,0.0,2019-09-08 00:00:00.000,2020-10-12 00:00:00.000,6143,0.0,2.0,6.0,7.0,0.0,162.932,12.0,6.084,24.384,11.132,ios,15.0,0.0,0.0,,True,17.0,2.0,29.0,12.0,2.369,1,7,0,7,0
6143,2019-09-08 00:00:00.000,FIN,1,1.0,0.0,2020-05-15 00:00:00.000,2020-05-15 00:00:00.000,6144,0.0,0.0,1.0,0.0,0.0,19.228,1.0,19.266,19.304,19.228,android,0.0,0.0,1.0,,False,6.0,1.0,,,4.067,0,0,0,1,0
6144,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6145,0.0,0.0,0.0,1.0,0.0,33.396,1.0,33.462,33.528,33.396,web,0.0,1.0,0.0,,True,13.0,7.0,,,9.195,0,0,0,1,0
6145,2019-09-08 00:00:00.000,DNK,4,4.0,0.0,2019-09-08 00:00:00.000,2020-10-18 00:00:00.000,6146,0.0,2.0,0.0,2.0,0.0,88.044,4.0,18.252,26.416,22.264,ios,4.0,0.0,0.0,,False,17.0,5.0,135.0,197.0,6.652,0,0,0,4,0
6146,2019-09-08 00:00:00.000,FIN,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6147,0.0,0.0,1.0,0.0,0.0,12.144,1.0,12.168,12.192,12.144,web,0.0,0.0,1.0,,True,11.0,7.0,,,6.809,0,0,0,1,0
6147,2019-09-08 00:00:00.000,DNK,0,,,,,6148,,,,,,,,,,,,,,,,False,,,,,,0,0,0,0,0
6148,2019-09-08 00:00:00.000,BEL,0,,,,,6149,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6149,2019-09-08 00:00:00.000,FIN,1,1.0,0.0,2020-01-02 00:00:00.000,2020-01-02 00:00:00.000,6150,0.0,0.0,0.0,1.0,0.0,18.216,1.0,18.252,18.288,18.216,ios,1.0,0.0,0.0,,True,21.0,4.0,,,6.218,0,0,0,1,0
6150,2019-09-08 00:00:00.000,GRC,3,3.0,0.0,2020-03-02 00:00:00.000,2020-10-03 00:00:00.000,6151,0.0,2.0,0.0,1.0,0.0,52.624,3.0,9.126,26.416,17.204,android,0.0,0.0,3.0,,True,17.0,1.0,108.0,108.0,7.11,0,0,0,3,0
6151,2019-09-08 00:00:00.000,DNK,2,2.0,0.0,2019-09-08 00:00:00.000,2019-12-06 00:00:00.000,6152,0.0,0.0,0.0,2.0,0.0,54.648,1.0,26.364,28.448,27.324,web,0.0,2.0,0.0,,True,22.0,6.0,89.0,89.0,4.714,0,0,0,2,0
6152,2019-09-08 00:00:00.000,GRC,0,,,,,6153,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6153,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,,2019-09-08 00:00:00.000,6154,0.0,0.0,0.0,1.0,0.0,29.348,1.0,29.406,29.464,29.348,ios,1.0,0.0,0.0,,False,10.0,6.0,,,4.953,0,0,0,1,0
6154,2019-09-08 00:00:00.000,FIN,1,1.0,0.0,2019-10-19 00:00:00.000,2019-10-19 00:00:00.000,6155,0.0,1.0,0.0,0.0,0.0,16.192,1.0,16.224,16.256,16.192,android,0.0,0.0,1.0,,True,9.0,7.0,,,7.974,0,0,0,1,0
6155,2019-09-08 00:00:00.000,FIN,0,,,,,6156,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6156,2019-09-08 00:00:00.000,DNK,0,,,,,6157,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6157,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-09-08 00:00:00.000,2019-09-08 00:00:00.000,6158,0.0,0.0,0.0,1.0,0.0,25.3,1.0,25.35,25.4,25.3,web,0.0,1.0,0.0,,True,9.0,4.0,,,5.585,0,0,0,1,0
6158,2019-09-08 00:00:00.000,DNK,8,7.0,1.0,2019-09-11 00:00:00.000,2019-11-11 00:00:00.000,6159,0.0,4.0,0.0,4.0,0.0,234.784,6.0,16.224,39.624,29.348,ios,8.0,0.0,0.0,,False,11.0,3.0,9.0,1.0,10.982,0,0,0,4,4
6159,2019-09-08 00:00:00.000,FIN,1,1.0,0.0,2019-10-27 00:00:00.000,2019-10-27 00:00:00.000,6160,0.0,1.0,0.0,0.0,0.0,14.168,1.0,14.196,14.224,14.168,ios,1.0,0.0,0.0,,True,17.0,3.0,,,11.575,0,0,0,1,0
6160,2019-09-08 00:00:00.000,FIN,0,,,,,6161,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6161,2019-09-08 00:00:00.000,FIN,0,,,,,6162,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6162,2019-09-08 00:00:00.000,GRC,0,,,,,6163,,,,,,,,,,,web,,,,,False,,,,,,0,0,0,0,0
6163,2019-09-08 00:00:00.000,FIN,1,1.0,0.0,2020-05-10 00:00:00.000,2020-05-10 00:00:00.000,6164,0.0,1.0,0.0,0.0,0.0,62.744,1.0,62.868,62.992,62.744,android,0.0,1.0,0.0,,True,13.0,2.0,,,11.972,0,0,0,1,0
6164,2019-09-08 00:00:00.000,DNK,1,1.0,0.0,2019-10-16 00:00:00.000,2019-10-16 00:00:00.000,6165,0.0,0.0,0.0,1.0,0.0,29.348,1.0,29.406,29.464,29.348,ios,1.0,0.0,0.0,,True,10.0,7.0,,,4.641,0,0,0,1,0
6165,2019-09-08 00:00:00.000,DNK,0,,,,,6166,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
6166,2019-09-08 00:00:00.000,USA,0,,,,,6167,,,,,,,,,,,android,,,,,False,,,,,,0,0,0,0,0
6167,2019-09-08 00:00:00.000,DNK,3,3.0,0.0,2019-09-08 00:00:00.000,2020-01-19 00:00:00.000,6168,0.0,0.0,0.0,3.0,0.0,115.368,3.0,27.378,61.976,38.456,web,0.0,3.0,0.0,"[
  ""italian""
]",True,17.0,6.0,67.0,67.0,3.727,0,0,0,3,0
6168,2019-09-08 00:00:00.000,FIN,0,,,,,6169,,,,,,,,,,,ios,,,,,False,,,,,,0,0,0,0,0
